zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,all_county_weights,imprecise,military,timezone
61814,40.2306,-87.5725,Bismarck,IL,Illinois,TRUE,,1157,20.7,17183,Vermilion,{'17183':100},FALSE,FALSE,America/Chicago
61815,40.1108,-88.3769,Bondville,IL,Illinois,TRUE,,228,300.7,17019,Champaign,{'17019':100},FALSE,FALSE,America/Chicago
61816,39.9228,-88.0012,Broadlands,IL,Illinois,TRUE,,509,6.8,17019,Champaign,{'17019':100},FALSE,FALSE,America/Chicago
61817,40.0379,-87.7167,Catlin,IL,Illinois,TRUE,,2583,35.8,17183,Vermilion,{'17183':100},FALSE,FALSE,America/Chicago
61818,39.8803,-88.7192,Cerro Gordo,IL,Illinois,TRUE,,1665,15.6,17147,Piatt,"{'17115':3.66,'17147':96.34}",FALSE,FALSE,America/Chicago
61820,40.1089,-88.2435,Champaign,IL,Illinois,TRUE,,36964,2183.8,17019,Champaign,{'17019':100},FALSE,FALSE,America/Chicago
61821,40.1096,-88.275,Champaign,IL,Illinois,TRUE,,30174,1543.5,17019,Champaign,{'17019':100},FALSE,FALSE,America/Chicago
61822,40.1357,-88.3053,Champaign,IL,Illinois,TRUE,,21608,76.7,17019,Champaign,{'17019':100},FALSE,FALSE,America/Chicago
61830,40.0275,-88.7225,Cisco,IL,Illinois,TRUE,,478,4.8,17147,Piatt,"{'17115':9.41,'17147':90.59}",FALSE,FALSE,America/Chicago
61831,40.2251,-87.7921,Collison,IL,Illinois,TRUE,,157,5.2,17183,Vermilion,{'17183':100},FALSE,FALSE,America/Chicago
61832,40.1362,-87.6365,Danville,IL,Illinois,TRUE,,37290,555.5,17183,Vermilion,{'17183':100},FALSE,FALSE,America/Chicago
61833,40.0981,-87.6443,Tilton,IL,Illinois,TRUE,,2124,526.1,17183,Vermilion,{'17183':100},FALSE,FALSE,America/Chicago
61834,40.1643,-87.6378,Danville,IL,Illinois,TRUE,,8454,30.4,17183,Vermilion,{'17183':100},FALSE,FALSE,America/Chicago
61839,40.1377,-88.6291,De Land,IL,Illinois,TRUE,,586,6.8,17147,Piatt,{'17147':100},FALSE,FALSE,America/Chicago
61840,40.3037,-88.299,Dewey,IL,Illinois,TRUE,,709,8.2,17019,Champaign,{'17019':100},FALSE,FALSE,America/Chicago
61841,40.0263,-87.8243,Fairmount,IL,Illinois,TRUE,,1386,9.3,17183,Vermilion,{'17183':100},FALSE,FALSE,America/Chicago
61842,40.2392,-88.6658,Farmer City,IL,Illinois,TRUE,,2984,11.6,17039,De Witt,"{'17039':93.77,'17113':2.61,'17147':3.62}",FALSE,FALSE,America/Chicago
61843,40.3153,-88.3839,Fisher,IL,Illinois,TRUE,,2363,24,17019,Champaign,"{'17019':98.35,'17113':1.65}",FALSE,FALSE,America/Chicago
61844,40.1387,-87.8704,Fithian,IL,Illinois,TRUE,,970,6.5,17183,Vermilion,{'17183':100},FALSE,FALSE,America/Chicago
61845,40.3742,-88.3992,Foosland,IL,Illinois,TRUE,,364,4.7,17019,Champaign,"{'17019':92.86,'17053':7.14}",FALSE,FALSE,America/Chicago
61846,39.9763,-87.6125,Georgetown,IL,Illinois,TRUE,,5101,45,17183,Vermilion,{'17183':100},FALSE,FALSE,America/Chicago
61847,40.3131,-88.0154,Gifford,IL,Illinois,TRUE,,1256,15.6,17019,Champaign,{'17019':100},FALSE,FALSE,America/Chicago
61848,40.3081,-87.7028,Henning,IL,Illinois,TRUE,,227,113.3,17183,Vermilion,{'17183':100},FALSE,FALSE,America/Chicago
61849,40.0112,-87.9619,Homer,IL,Illinois,TRUE,,1842,12.4,17019,Champaign,"{'17019':90.99,'17183':9.01}",FALSE,FALSE,America/Chicago
61850,39.9325,-87.7377,Indianola,IL,Illinois,TRUE,,671,7.5,17183,Vermilion,{'17183':100},FALSE,FALSE,America/Chicago
61851,39.9608,-88.4347,Ivesdale,IL,Illinois,TRUE,,436,4.9,17019,Champaign,"{'17019':96.79,'17147':3.21}",FALSE,FALSE,America/Chicago
61852,39.9032,-88.0758,Longview,IL,Illinois,TRUE,,261,5.1,17019,Champaign,"{'17019':93.87,'17041':6.13}",FALSE,FALSE,America/Chicago
61853,40.2215,-88.4168,Mahomet,IL,Illinois,TRUE,,13206,105.3,17019,Champaign,"{'17019':99.17,'17147':0.83}",FALSE,FALSE,America/Chicago
61854,40.204,-88.524,Mansfield,IL,Illinois,TRUE,,1438,10.4,17147,Piatt,{'17147':100},FALSE,FALSE,America/Chicago
61855,39.9221,-88.6609,Milmine,IL,Illinois,TRUE,,96,3.6,17147,Piatt,{'17147':100},FALSE,FALSE,America/Chicago
61856,40.0269,-88.5796,Monticello,IL,Illinois,TRUE,,7433,27.5,17147,Piatt,{'17147':100},FALSE,FALSE,America/Chicago
61857,40.1167,-87.8422,Muncie,IL,Illinois,TRUE,,153,246.9,17183,Vermilion,{'17183':100},FALSE,FALSE,America/Chicago
61858,40.1328,-87.768,Oakwood,IL,Illinois,TRUE,,3124,41.9,17183,Vermilion,{'17183':100},FALSE,FALSE,America/Chicago
61859,40.1542,-87.9612,Ogden,IL,Illinois,TRUE,,1297,16,17019,Champaign,"{'17019':97.76,'17183':2.24}",FALSE,FALSE,America/Chicago
61862,40.3063,-87.9519,Penfield,IL,Illinois,TRUE,,510,4.9,17019,Champaign,"{'17019':92.75,'17183':7.25}",FALSE,FALSE,America/Chicago
61863,39.9058,-88.2797,Pesotum,IL,Illinois,TRUE,,814,9.7,17019,Champaign,{'17019':100},FALSE,FALSE,America/Chicago
61864,39.9795,-88.1467,Philo,IL,Illinois,TRUE,,1715,29.1,17019,Champaign,{'17019':100},FALSE,FALSE,America/Chicago
61865,40.3045,-87.8026,Potomac,IL,Illinois,TRUE,,1391,7,17183,Vermilion,{'17183':100},FALSE,FALSE,America/Chicago
61866,40.3121,-88.154,Rantoul,IL,Illinois,TRUE,,14048,67.6,17019,Champaign,{'17019':100},FALSE,FALSE,America/Chicago
61870,39.8975,-87.6184,Ridge Farm,IL,Illinois,TRUE,,1327,12.4,17183,Vermilion,"{'17045':3.39,'17183':96.61}",FALSE,FALSE,America/Chicago
61871,40.1901,-87.9679,Royal,IL,Illinois,TRUE,,284,315.4,17019,Champaign,{'17019':100},FALSE,FALSE,America/Chicago
61872,39.9387,-88.3772,Sadorus,IL,Illinois,TRUE,,760,8.9,17019,Champaign,"{'17019':97.24,'17041':2.76}",FALSE,FALSE,America/Chicago
61873,40.1378,-88.0392,Saint Joseph,IL,Illinois,TRUE,,6250,35.9,17019,Champaign,{'17019':100},FALSE,FALSE,America/Chicago
61874,40.0512,-88.2569,Savoy,IL,Illinois,TRUE,,7114,660,17019,Champaign,{'17019':100},FALSE,FALSE,America/Chicago
61875,40.1005,-88.4195,Seymour,IL,Illinois,TRUE,,761,9.2,17019,Champaign,{'17019':100},FALSE,FALSE,America/Chicago
61876,39.9051,-87.8341,Sidell,IL,Illinois,TRUE,,800,7.1,17183,Vermilion,"{'17045':6,'17183':94}",FALSE,FALSE,America/Chicago
61877,39.9941,-88.0787,Sidney,IL,Illinois,TRUE,,1627,22.3,17019,Champaign,{'17019':100},FALSE,FALSE,America/Chicago
61878,40.2397,-88.1495,Thomasboro,IL,Illinois,TRUE,,1433,19.9,17019,Champaign,{'17019':100},FALSE,FALSE,America/Chicago
61880,39.9736,-88.2458,Tolono,IL,Illinois,TRUE,,4183,26.7,17019,Champaign,{'17019':100},FALSE,FALSE,America/Chicago
61882,40.1135,-88.76,Weldon,IL,Illinois,TRUE,,713,7.3,17039,De Witt,"{'17039':97.48,'17115':2.52}",FALSE,FALSE,America/Chicago
61883,40.0374,-87.6415,Westville,IL,Illinois,TRUE,,4438,80.5,17183,Vermilion,{'17183':100},FALSE,FALSE,America/Chicago
61884,40.0908,-88.4805,White Heath,IL,Illinois,TRUE,,1244,18.8,17147,Piatt,"{'17019':3.86,'17147':96.14}",FALSE,FALSE,America/Chicago
61910,39.6744,-88.2991,Arcola,IL,Illinois,TRUE,,4463,16.6,17041,Douglas,"{'17029':5.29,'17041':94.71}",FALSE,FALSE,America/Chicago
61911,39.7033,-88.4698,Arthur,IL,Illinois,TRUE,,4860,29.8,17041,Douglas,"{'17029':0.97,'17041':61.23,'17139':37.8}",FALSE,FALSE,America/Chicago
61912,39.5273,-88.035,Ashmore,IL,Illinois,TRUE,,1344,10.2,17029,Coles,{'17029':100},FALSE,FALSE,America/Chicago
61913,39.8276,-88.4661,Atwood,IL,Illinois,TRUE,,1684,15.6,17041,Douglas,"{'17041':56.77,'17147':43.23}",FALSE,FALSE,America/Chicago
61914,39.6354,-88.7648,Bethany,IL,Illinois,TRUE,,1920,12.5,17139,Moultrie,"{'17139':97.19,'17173':2.81}",FALSE,FALSE,America/Chicago
61917,39.7142,-87.8977,Brocton,IL,Illinois,TRUE,,591,3.6,17045,Edgar,"{'17041':2.37,'17045':97.63}",FALSE,FALSE,America/Chicago
61919,39.7787,-88.1395,Camargo,IL,Illinois,TRUE,,813,14.3,17041,Douglas,{'17041':100},FALSE,FALSE,America/Chicago
61920,39.5037,-88.1641,Charleston,IL,Illinois,TRUE,,25594,66,17029,Coles,{'17029':100},FALSE,FALSE,America/Chicago
61924,39.7914,-87.6545,Chrisman,IL,Illinois,TRUE,,2449,6.5,17045,Edgar,{'17045':100},FALSE,FALSE,America/Chicago
61925,39.7235,-88.8362,Dalton City,IL,Illinois,TRUE,,912,8.4,17139,Moultrie,"{'17115':34.1,'17139':65.9}",FALSE,FALSE,America/Chicago
61928,39.451,-88.5041,Gays,IL,Illinois,TRUE,,757,8.1,17139,Moultrie,"{'17029':20.74,'17139':64.46,'17173':14.8}",FALSE,FALSE,America/Chicago
61929,39.8248,-88.6213,Hammond,IL,Illinois,TRUE,,769,7.3,17147,Piatt,{'17147':100},FALSE,FALSE,America/Chicago
61930,39.6809,-88.1305,Hindsboro,IL,Illinois,TRUE,,515,6.4,17041,Douglas,"{'17029':5.44,'17041':94.56}",FALSE,FALSE,America/Chicago
61931,39.5898,-88.3531,Humboldt,IL,Illinois,TRUE,,1255,15.2,17029,Coles,{'17029':100},FALSE,FALSE,America/Chicago
61932,39.8036,-87.8791,Hume,IL,Illinois,TRUE,,456,8.2,17045,Edgar,{'17045':100},FALSE,FALSE,America/Chicago
61933,39.5484,-87.917,Kansas,IL,Illinois,TRUE,,1141,7.4,17045,Edgar,"{'17023':2.8,'17029':0.53,'17045':96.67}",FALSE,FALSE,America/Chicago
61936,39.8013,-88.7303,La Place,IL,Illinois,TRUE,,243,41.8,17147,Piatt,{'17147':100},FALSE,FALSE,America/Chicago
61937,39.7418,-88.6505,Lovington,IL,Illinois,TRUE,,2022,8.3,17139,Moultrie,"{'17115':2.03,'17139':97.97}",FALSE,FALSE,America/Chicago
61938,39.4838,-88.3743,Mattoon,IL,Illinois,TRUE,,22409,69.4,17029,Coles,{'17029':100},FALSE,FALSE,America/Chicago
61940,39.8077,-87.8185,Metcalf,IL,Illinois,TRUE,,258,3.5,17045,Edgar,{'17045':100},FALSE,FALSE,America/Chicago
61941,39.804,-88.0729,Murdock,IL,Illinois,TRUE,,57,16.1,17041,Douglas,{'17041':100},FALSE,FALSE,America/Chicago
61942,39.8152,-88.0061,Newman,IL,Illinois,TRUE,,1202,6.6,17041,Douglas,"{'17041':97.59,'17045':2.41}",FALSE,FALSE,America/Chicago
61943,39.665,-88.0297,Oakland,IL,Illinois,TRUE,,1637,8.1,17041,Douglas,"{'17029':86.01,'17041':9.84,'17045':4.15}",FALSE,FALSE,America/Chicago
61944,39.601,-87.7013,Paris,IL,Illinois,TRUE,,12908,18.8,17045,Edgar,"{'17023':0.08,'17045':99.92}",FALSE,FALSE,America/Chicago
61949,39.6336,-87.8736,Redmon,IL,Illinois,TRUE,,179,24.3,17045,Edgar,{'17045':100},FALSE,FALSE,America/Chicago
61951,39.5939,-88.5868,Sullivan,IL,Illinois,TRUE,,8017,23,17139,Moultrie,"{'17029':0.37,'17139':99.63}",FALSE,FALSE,America/Chicago
61953,39.7995,-88.2912,Tuscola,IL,Illinois,TRUE,,6216,19.9,17041,Douglas,{'17041':100},FALSE,FALSE,America/Chicago
61955,39.5822,-87.5917,Vermilion,IL,Illinois,TRUE,,157,243.3,17045,Edgar,{'17045':100},FALSE,FALSE,America/Chicago
61956,39.8512,-88.1442,Villa Grove,IL,Illinois,TRUE,,2909,33.2,17041,Douglas,"{'17019':1.58,'17041':98.42}",FALSE,FALSE,America/Chicago
61957,39.4396,-88.6111,Windsor,IL,Illinois,TRUE,,1869,8.8,17173,Shelby,"{'17139':3.8,'17173':96.2}",FALSE,FALSE,America/Chicago
62001,38.8785,-89.7485,Alhambra,IL,Illinois,TRUE,,1752,13.2,17119,Madison,{'17119':100},FALSE,FALSE,America/Chicago
62002,38.9397,-90.1276,Alton,IL,Illinois,TRUE,,32704,300.6,17119,Madison,"{'17117':0.78,'17119':99.22}",FALSE,FALSE,America/Chicago
62006,39.0558,-90.6666,Batchtown,IL,Illinois,TRUE,,648,8.5,17013,Calhoun,{'17013':100},FALSE,FALSE,America/Chicago
62009,39.0911,-89.7984,Benld,IL,Illinois,TRUE,,1810,185.5,17117,Macoupin,{'17117':100},FALSE,FALSE,America/Chicago
62010,38.9201,-90.0474,Bethalto,IL,Illinois,TRUE,,11186,195.4,17119,Madison,{'17119':100},FALSE,FALSE,America/Chicago
62011,39.1265,-89.216,Bingham,IL,Illinois,TRUE,,284,3.8,17051,Fayette,{'17051':100},FALSE,FALSE,America/Chicago
62012,39.0428,-90.1501,Brighton,IL,Illinois,TRUE,,6654,43.2,17117,Macoupin,"{'17083':42.64,'17117':53.07,'17119':4.3}",FALSE,FALSE,America/Chicago
62013,38.9625,-90.5696,Brussels,IL,Illinois,TRUE,,552,8.6,17013,Calhoun,{'17013':100},FALSE,FALSE,America/Chicago
62014,39.043,-89.951,Bunker Hill,IL,Illinois,TRUE,,4122,26.8,17117,Macoupin,{'17117':100},FALSE,FALSE,America/Chicago
62015,39.2217,-89.5434,Butler,IL,Illinois,TRUE,,487,5.6,17135,Montgomery,{'17135':100},FALSE,FALSE,America/Chicago
62016,39.2941,-90.417,Carrollton,IL,Illinois,TRUE,,3816,11.1,17061,Greene,{'17061':100},FALSE,FALSE,America/Chicago
62017,39.0689,-89.3689,Coffeen,IL,Illinois,TRUE,,1185,14.4,17135,Montgomery,{'17135':100},FALSE,FALSE,America/Chicago
62018,38.9071,-90.0835,Cottage Hills,IL,Illinois,TRUE,,3604,437.9,17119,Madison,{'17119':100},FALSE,FALSE,America/Chicago
62019,39.0194,-89.4493,Donnellson,IL,Illinois,TRUE,,490,7,17135,Montgomery,"{'17005':34.9,'17135':65.1}",FALSE,FALSE,America/Chicago
62021,38.9773,-89.9792,Dorsey,IL,Illinois,TRUE,,936,18,17119,Madison,{'17119':100},FALSE,FALSE,America/Chicago
62022,39.0038,-90.3316,Dow,IL,Illinois,TRUE,,1138,23.4,17083,Jersey,{'17083':100},FALSE,FALSE,America/Chicago
62023,39.1107,-89.7881,Eagarville,IL,Illinois,TRUE,,91,113,17117,Macoupin,{'17117':100},FALSE,FALSE,America/Chicago
62024,38.8713,-90.0956,East Alton,IL,Illinois,TRUE,,9775,604.9,17119,Madison,{'17119':100},FALSE,FALSE,America/Chicago
62025,38.8306,-89.9332,Edwardsville,IL,Illinois,TRUE,,33748,119.5,17119,Madison,{'17119':100},FALSE,FALSE,America/Chicago
62027,39.2561,-90.5597,Eldred,IL,Illinois,TRUE,,536,3.2,17061,Greene,{'17061':100},FALSE,FALSE,America/Chicago
62028,38.9594,-90.3541,Elsah,IL,Illinois,TRUE,,1276,83.5,17083,Jersey,{'17083':100},FALSE,FALSE,America/Chicago
62030,39.1546,-90.1642,Fidelity,IL,Illinois,TRUE,,114,401.4,17083,Jersey,{'17083':100},FALSE,FALSE,America/Chicago
62031,39.1133,-90.5357,Fieldon,IL,Illinois,TRUE,,970,6.5,17083,Jersey,{'17083':100},FALSE,FALSE,America/Chicago
62032,39.1156,-89.2885,Fillmore,IL,Illinois,TRUE,,749,6.1,17135,Montgomery,"{'17051':2.54,'17135':97.46}",FALSE,FALSE,America/Chicago
62033,39.1341,-89.8442,Gillespie,IL,Illinois,TRUE,,4894,38.3,17117,Macoupin,{'17117':100},FALSE,FALSE,America/Chicago
62034,38.7565,-89.9699,Glen Carbon,IL,Illinois,TRUE,,13819,381.6,17119,Madison,{'17119':100},FALSE,FALSE,America/Chicago
62035,38.9643,-90.2407,Godfrey,IL,Illinois,TRUE,,16494,137.9,17119,Madison,"{'17083':6.18,'17119':93.82}",FALSE,FALSE,America/Chicago
62036,38.9166,-90.588,Golden Eagle,IL,Illinois,TRUE,,704,9.5,17013,Calhoun,{'17013':100},FALSE,FALSE,America/Chicago
62037,39.0093,-90.4676,Grafton,IL,Illinois,TRUE,,1993,13.2,17083,Jersey,{'17083':100},FALSE,FALSE,America/Chicago
62040,38.7261,-90.1107,Granite City,IL,Illinois,TRUE,,43735,379.5,17119,Madison,{'17119':100},FALSE,FALSE,America/Chicago
62044,39.3636,-90.2127,Greenfield,IL,Illinois,TRUE,,2009,7.4,17061,Greene,"{'17061':94.72,'17117':5.28}",FALSE,FALSE,America/Chicago
62045,39.2603,-90.709,Hamburg,IL,Illinois,TRUE,,647,6.6,17013,Calhoun,{'17013':100},FALSE,FALSE,America/Chicago
62046,38.8901,-89.8457,Hamel,IL,Illinois,TRUE,,713,346.9,17119,Madison,{'17119':100},FALSE,FALSE,America/Chicago
62047,39.1211,-90.6253,Hardin,IL,Illinois,TRUE,,1555,16.7,17013,Calhoun,{'17013':100},FALSE,FALSE,America/Chicago
62048,38.804,-90.0966,Hartford,IL,Illinois,TRUE,,1459,73.8,17119,Madison,{'17119':100},FALSE,FALSE,America/Chicago
62049,39.1301,-89.4852,Hillsboro,IL,Illinois,TRUE,,8470,38.5,17135,Montgomery,{'17135':100},FALSE,FALSE,America/Chicago
62050,39.4446,-90.5513,Hillview,IL,Illinois,TRUE,,473,3.3,17061,Greene,{'17061':100},FALSE,FALSE,America/Chicago
62051,39.2017,-89.4019,Irving,IL,Illinois,TRUE,,950,9.6,17135,Montgomery,{'17135':100},FALSE,FALSE,America/Chicago
62052,39.111,-90.3219,Jerseyville,IL,Illinois,TRUE,,13002,35.6,17083,Jersey,{'17083':100},FALSE,FALSE,America/Chicago
62053,39.3252,-90.6611,Kampsville,IL,Illinois,TRUE,,650,5.5,17013,Calhoun,{'17013':100},FALSE,FALSE,America/Chicago
62054,39.2012,-90.3451,Kane,IL,Illinois,TRUE,,872,8.6,17061,Greene,"{'17061':86.35,'17083':13.65}",FALSE,FALSE,America/Chicago
62056,39.1787,-89.671,Litchfield,IL,Illinois,TRUE,,8930,32,17135,Montgomery,"{'17117':3.09,'17135':96.91}",FALSE,FALSE,America/Chicago
62058,38.9689,-89.7669,Livingston,IL,Illinois,TRUE,,843,272.6,17119,Madison,{'17119':100},FALSE,FALSE,America/Chicago
62059,38.6565,-90.165,Lovejoy,IL,Illinois,TRUE,,746,1087.8,17163,St. Clair,{'17163':100},FALSE,FALSE,America/Chicago
62060,38.6769,-90.1469,Madison,IL,Illinois,TRUE,,4847,530.4,17119,Madison,"{'17119':100,'17163':0}",FALSE,FALSE,America/Chicago
62061,38.7898,-89.7795,Marine,IL,Illinois,TRUE,,1718,27.4,17119,Madison,{'17119':100},FALSE,FALSE,America/Chicago
62062,38.7273,-89.962,Maryville,IL,Illinois,TRUE,,7658,460.5,17119,Madison,{'17119':100},FALSE,FALSE,America/Chicago
62063,39.1979,-90.1477,Medora,IL,Illinois,TRUE,,1214,9.7,17117,Macoupin,"{'17083':33.2,'17117':66.8}",FALSE,FALSE,America/Chicago
62065,39.2321,-90.6289,Michael,IL,Illinois,TRUE,,97,3.5,17013,Calhoun,{'17013':100},FALSE,FALSE,America/Chicago
62067,38.9299,-89.9852,Moro,IL,Illinois,TRUE,,2401,50.3,17119,Madison,{'17119':100},FALSE,FALSE,America/Chicago
62069,39.0883,-89.7394,Mount Olive,IL,Illinois,TRUE,,3313,40.2,17117,Macoupin,"{'17117':99.79,'17135':0.21}",FALSE,FALSE,America/Chicago
62070,39.2965,-90.7332,Mozier,IL,Illinois,TRUE,,37,8.4,17013,Calhoun,{'17013':100},FALSE,FALSE,America/Chicago
62074,38.958,-89.6836,New Douglas,IL,Illinois,TRUE,,1087,10.1,17117,Macoupin,"{'17005':12.14,'17117':8.83,'17119':77.64,'17135':1.38}",FALSE,FALSE,America/Chicago
62075,39.3011,-89.2954,Nokomis,IL,Illinois,TRUE,,3458,12.1,17135,Montgomery,"{'17021':3.96,'17051':0.17,'17135':95.86}",FALSE,FALSE,America/Chicago
62076,39.3434,-89.2192,Ohlman,IL,Illinois,TRUE,,135,135.3,17135,Montgomery,{'17135':100},FALSE,FALSE,America/Chicago
62077,39.029,-89.5218,Panama,IL,Illinois,TRUE,,347,256.7,17135,Montgomery,"{'17005':40.63,'17135':59.37}",FALSE,FALSE,America/Chicago
62078,39.4786,-90.4861,Patterson,IL,Illinois,TRUE,,119,103.1,17061,Greene,{'17061':100},FALSE,FALSE,America/Chicago
62079,39.1122,-90.142,Piasa,IL,Illinois,TRUE,,256,10.4,17117,Macoupin,"{'17083':44.53,'17117':55.47}",FALSE,FALSE,America/Chicago
62080,39.137,-89.1013,Ramsey,IL,Illinois,TRUE,,2508,8,17051,Fayette,"{'17051':98.01,'17135':1.99}",FALSE,FALSE,America/Chicago
62081,39.2612,-90.2371,Rockbridge,IL,Illinois,TRUE,,298,4.7,17061,Greene,{'17061':100},FALSE,FALSE,America/Chicago
62082,39.4946,-90.3241,Roodhouse,IL,Illinois,TRUE,,3109,11,17061,Greene,"{'17061':93.66,'17171':6.34}",FALSE,FALSE,America/Chicago
62083,39.3545,-89.2014,Rosamond,IL,Illinois,TRUE,,295,5.8,17021,Christian,"{'17021':84.75,'17135':15.25}",FALSE,FALSE,America/Chicago
62084,38.8366,-90.0624,Roxana,IL,Illinois,TRUE,,1606,117.4,17119,Madison,{'17119':100},FALSE,FALSE,America/Chicago
62085,39.0782,-89.8024,Sawyerville,IL,Illinois,TRUE,,209,101.6,17117,Macoupin,{'17117':100},FALSE,FALSE,America/Chicago
62086,38.9825,-89.581,Sorento,IL,Illinois,TRUE,,1437,10.5,17005,Bond,"{'17005':91.93,'17135':8.07}",FALSE,FALSE,America/Chicago
62087,38.8169,-90.0661,South Roxana,IL,Illinois,TRUE,,2087,266.2,17119,Madison,{'17119':100},FALSE,FALSE,America/Chicago
62088,39.012,-89.7987,Staunton,IL,Illinois,TRUE,,6960,62.1,17117,Macoupin,"{'17117':89.93,'17119':10.07}",FALSE,FALSE,America/Chicago
62089,39.1297,-89.4952,Taylor Springs,IL,Illinois,TRUE,,489,247.8,17135,Montgomery,{'17135':100},FALSE,FALSE,America/Chicago
62090,38.6699,-90.1693,Venice,IL,Illinois,TRUE,,1189,294.7,17119,Madison,{'17119':100},FALSE,FALSE,America/Chicago
62091,39.0569,-89.6092,Walshville,IL,Illinois,TRUE,,337,4.1,17135,Montgomery,{'17135':100},FALSE,FALSE,America/Chicago
62092,39.4162,-90.4161,White Hall,IL,Illinois,TRUE,,2979,18.5,17061,Greene,{'17061':100},FALSE,FALSE,America/Chicago
62093,39.0669,-89.8547,Wilsonville,IL,Illinois,TRUE,,435,264,17117,Macoupin,{'17117':100},FALSE,FALSE,America/Chicago
62094,39.2447,-89.3526,Witt,IL,Illinois,TRUE,,1152,13.9,17135,Montgomery,{'17135':100},FALSE,FALSE,America/Chicago
62095,38.8623,-90.0692,Wood River,IL,Illinois,TRUE,,11237,622.6,17119,Madison,{'17119':100},FALSE,FALSE,America/Chicago
62097,38.9387,-89.8543,Worden,IL,Illinois,TRUE,,2828,28.2,17119,Madison,{'17119':100},FALSE,FALSE,America/Chicago
62098,39.3861,-90.3046,Wrights,IL,Illinois,TRUE,,91,10.8,17061,Greene,{'17061':100},FALSE,FALSE,America/Chicago
62201,38.6427,-90.1387,East Saint Louis,IL,Illinois,TRUE,,7547,193.2,17163,St. Clair,"{'17119':2.09,'17163':97.91}",FALSE,FALSE,America/Chicago
62203,38.6003,-90.0775,East Saint Louis,IL,Illinois,TRUE,,8209,478.1,17163,St. Clair,{'17163':100},FALSE,FALSE,America/Chicago
62204,38.6327,-90.0906,East Saint Louis,IL,Illinois,TRUE,,7960,548.9,17163,St. Clair,{'17163':100},FALSE,FALSE,America/Chicago
62205,38.6094,-90.1223,East Saint Louis,IL,Illinois,TRUE,,9329,713.3,17163,St. Clair,{'17163':100},FALSE,FALSE,America/Chicago
62206,38.5679,-90.1666,East Saint Louis,IL,Illinois,TRUE,,16509,455,17163,St. Clair,{'17163':100},FALSE,FALSE,America/Chicago
62207,38.5829,-90.1229,East Saint Louis,IL,Illinois,TRUE,,8750,506.4,17163,St. Clair,{'17163':100},FALSE,FALSE,America/Chicago
62208,38.5962,-90.0046,Fairview Heights,IL,Illinois,TRUE,,17376,500.7,17163,St. Clair,{'17163':100},FALSE,FALSE,America/Chicago
62214,38.3781,-89.6117,Addieville,IL,Illinois,TRUE,,1229,7.4,17189,Washington,{'17189':100},FALSE,FALSE,America/Chicago
62215,38.5094,-89.6074,Albers,IL,Illinois,TRUE,,1872,67.6,17027,Clinton,{'17027':100},FALSE,FALSE,America/Chicago
62216,38.6211,-89.6024,Aviston,IL,Illinois,TRUE,,2526,45.8,17027,Clinton,{'17027':100},FALSE,FALSE,America/Chicago
62217,38.1735,-89.8445,Baldwin,IL,Illinois,TRUE,,807,11.3,17157,Randolph,{'17157':100},FALSE,FALSE,America/Chicago
62218,38.5197,-89.4729,Bartelso,IL,Illinois,TRUE,,1481,12.4,17027,Clinton,{'17027':100},FALSE,FALSE,America/Chicago
62219,38.6059,-89.4319,Beckemeyer,IL,Illinois,TRUE,,1009,642.8,17027,Clinton,{'17027':100},FALSE,FALSE,America/Chicago
62220,38.4733,-89.9865,Belleville,IL,Illinois,TRUE,,20504,270.5,17163,St. Clair,{'17163':100},FALSE,FALSE,America/Chicago
62221,38.5149,-89.8992,Belleville,IL,Illinois,TRUE,,27858,313.4,17163,St. Clair,{'17163':100},FALSE,FALSE,America/Chicago
62223,38.5362,-90.0598,Belleville,IL,Illinois,TRUE,,17560,267.4,17163,St. Clair,{'17163':100},FALSE,FALSE,America/Chicago
62225,38.5456,-89.8554,Scott Air Force Base,IL,Illinois,TRUE,,5381,293.5,17163,St. Clair,{'17163':100},FALSE,FALSE,America/Chicago
62226,38.5352,-90.0006,Belleville,IL,Illinois,TRUE,,29744,824.4,17163,St. Clair,{'17163':100},FALSE,FALSE,America/Chicago
62230,38.6403,-89.5268,Breese,IL,Illinois,TRUE,,6194,47.9,17027,Clinton,{'17027':100},FALSE,FALSE,America/Chicago
62231,38.6416,-89.3303,Carlyle,IL,Illinois,TRUE,,7589,15.4,17027,Clinton,{'17027':100},FALSE,FALSE,America/Chicago
62232,38.6322,-90.0027,Caseyville,IL,Illinois,TRUE,,7260,212.9,17163,St. Clair,{'17163':100},FALSE,FALSE,America/Chicago
62233,37.9461,-89.7874,Chester,IL,Illinois,TRUE,,10037,59.4,17157,Randolph,{'17157':100},FALSE,FALSE,America/Chicago
62234,38.6833,-89.9818,Collinsville,IL,Illinois,TRUE,,33430,352.3,17119,Madison,"{'17119':86.81,'17163':13.19}",FALSE,FALSE,America/Chicago
62236,38.4365,-90.2165,Columbia,IL,Illinois,TRUE,,12562,88.8,17133,Monroe,"{'17133':95.48,'17163':4.52}",FALSE,FALSE,America/Chicago
62237,38.1891,-89.5691,Coulterville,IL,Illinois,TRUE,,2659,10.7,17157,Randolph,"{'17145':29.56,'17157':54.34,'17189':16.1}",FALSE,FALSE,America/Chicago
