zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,all_county_weights,imprecise,military,timezone
27608,35.809,-78.6474,Raleigh,NC,North Carolina,TRUE,,10429,1252.2,37183,Wake,{'37183':100},FALSE,FALSE,America/New_York
27609,35.8433,-78.6333,Raleigh,NC,North Carolina,TRUE,,32964,1139.1,37183,Wake,{'37183':100},FALSE,FALSE,America/New_York
27610,35.746,-78.5465,Raleigh,NC,North Carolina,TRUE,,65648,593.3,37183,Wake,{'37183':100},FALSE,FALSE,America/New_York
27612,35.8533,-78.7102,Raleigh,NC,North Carolina,TRUE,,35028,720.7,37183,Wake,{'37183':100},FALSE,FALSE,America/New_York
27613,35.9253,-78.7114,Raleigh,NC,North Carolina,TRUE,,42690,669.9,37183,Wake,"{'37063':2.11,'37183':97.89}",FALSE,FALSE,America/New_York
27614,35.9472,-78.6191,Raleigh,NC,North Carolina,TRUE,,31516,448.3,37183,Wake,{'37183':100},FALSE,FALSE,America/New_York
27615,35.898,-78.6361,Raleigh,NC,North Carolina,TRUE,,42166,842.1,37183,Wake,{'37183':100},FALSE,FALSE,America/New_York
27616,35.8673,-78.5381,Raleigh,NC,North Carolina,TRUE,,42294,734.7,37183,Wake,{'37183':100},FALSE,FALSE,America/New_York
27617,35.9073,-78.7719,Raleigh,NC,North Carolina,TRUE,,15199,698.2,37183,Wake,"{'37063':0.75,'37183':99.25}",FALSE,FALSE,America/New_York
27701,35.9989,-78.8987,Durham,NC,North Carolina,TRUE,,21288,1554.3,37063,Durham,{'37063':100},FALSE,FALSE,America/New_York
27703,35.961,-78.8065,Durham,NC,North Carolina,TRUE,,41937,296.5,37063,Durham,"{'37063':100,'37183':0}",FALSE,FALSE,America/New_York
27704,36.0417,-78.8302,Durham,NC,North Carolina,TRUE,,34517,330.7,37063,Durham,{'37063':100},FALSE,FALSE,America/New_York
27705,36.0271,-78.9806,Durham,NC,North Carolina,TRUE,,46282,407.3,37063,Durham,"{'37063':90.43,'37135':9.57}",FALSE,FALSE,America/New_York
27707,35.9548,-78.9548,Durham,NC,North Carolina,TRUE,,45023,816.9,37063,Durham,"{'37063':99.54,'37135':0.46}",FALSE,FALSE,America/New_York
27709,35.9258,-78.8355,Durham,NC,North Carolina,TRUE,,1047,1034.6,37063,Durham,{'37063':100},FALSE,FALSE,America/New_York
27712,36.0969,-78.9019,Durham,NC,North Carolina,TRUE,,20035,231.1,37063,Durham,{'37063':100},FALSE,FALSE,America/New_York
27713,35.895,-78.9237,Durham,NC,North Carolina,TRUE,,46660,553.1,37063,Durham,"{'37037':1.5,'37063':98.5}",FALSE,FALSE,America/New_York
27801,35.9155,-77.7361,Rocky Mount,NC,North Carolina,TRUE,,21740,120.6,37065,Edgecombe,{'37065':100},FALSE,FALSE,America/New_York
27803,35.8999,-77.8559,Rocky Mount,NC,North Carolina,TRUE,,21227,203.3,37127,Nash,"{'37065':1.64,'37127':96.23,'37195':2.12}",FALSE,FALSE,America/New_York
27804,35.9904,-77.8468,Rocky Mount,NC,North Carolina,TRUE,,29058,265.5,37127,Nash,{'37127':100},FALSE,FALSE,America/New_York
27805,36.2078,-77.0843,Aulander,NC,North Carolina,TRUE,,3992,13.9,37091,Hertford,"{'37015':49.3,'37091':50.7}",FALSE,FALSE,America/New_York
27806,35.2973,-76.7653,Aurora,NC,North Carolina,TRUE,,2331,6.5,37013,Beaufort,{'37013':100},FALSE,FALSE,America/New_York
27807,35.8067,-78.0935,Bailey,NC,North Carolina,TRUE,,6629,51.2,37127,Nash,"{'37127':94.3,'37195':5.7}",FALSE,FALSE,America/New_York
27808,35.4712,-76.7631,Bath,NC,North Carolina,TRUE,,2225,20.5,37013,Beaufort,{'37013':100},FALSE,FALSE,America/New_York
27809,36.0203,-77.7428,Battleboro,NC,North Carolina,TRUE,,5091,26.3,37127,Nash,"{'37065':42.07,'37127':57.93}",FALSE,FALSE,America/New_York
27810,35.5518,-76.537,Belhaven,NC,North Carolina,TRUE,,4377,13,37013,Beaufort,"{'37013':88.97,'37095':11.03}",FALSE,FALSE,America/New_York
27812,35.8157,-77.3692,Bethel,NC,North Carolina,TRUE,,2593,16.2,37147,Pitt,"{'37065':5.51,'37117':3.55,'37147':90.94}",FALSE,FALSE,America/New_York
27813,35.6309,-77.9361,Black Creek,NC,North Carolina,TRUE,,747,259.9,37195,Wilson,{'37195':100},FALSE,FALSE,America/New_York
27814,35.3829,-76.9244,Blounts Creek,NC,North Carolina,TRUE,,1676,10.1,37013,Beaufort,{'37013':100},FALSE,FALSE,America/New_York
27816,36.1068,-78.0706,Castalia,NC,North Carolina,TRUE,,2516,16.1,37127,Nash,"{'37069':45.31,'37127':54.69}",FALSE,FALSE,America/New_York
27817,35.4439,-77.0765,Chocowinity,NC,North Carolina,TRUE,,7358,25.3,37013,Beaufort,{'37013':100},FALSE,FALSE,America/New_York
27818,36.5027,-77.014,Como,NC,North Carolina,TRUE,,1344,8.5,37091,Hertford,{'37091':100},FALSE,FALSE,America/New_York
27819,35.816,-77.455,Conetoe,NC,North Carolina,TRUE,,330,117.8,37065,Edgecombe,{'37065':100},FALSE,FALSE,America/New_York
27820,36.4156,-77.2418,Conway,NC,North Carolina,TRUE,,3088,21.2,37131,Northampton,{'37131':100},FALSE,FALSE,America/New_York
27821,35.3237,-76.8746,Edward,NC,North Carolina,TRUE,,358,21.3,37013,Beaufort,{'37013':100},FALSE,FALSE,America/New_York
27822,35.8052,-77.8404,Elm City,NC,North Carolina,TRUE,,8143,34.4,37195,Wilson,"{'37065':6.9,'37127':18.9,'37195':74.2}",FALSE,FALSE,America/New_York
27823,36.2058,-77.72,Enfield,NC,North Carolina,TRUE,,8201,16.8,37083,Halifax,{'37083':100},FALSE,FALSE,America/New_York
27824,35.5215,-76.0326,Engelhard,NC,North Carolina,TRUE,,1476,5.8,37095,Hyde,{'37095':100},FALSE,FALSE,America/New_York
27825,35.8328,-77.1744,Everetts,NC,North Carolina,TRUE,,103,84.8,37117,Martin,{'37117':100},FALSE,FALSE,America/New_York
27826,35.5818,-76.2119,Fairfield,NC,North Carolina,TRUE,,1379,7.2,37095,Hyde,"{'37095':93.4,'37177':6.6}",FALSE,FALSE,America/New_York
27827,35.6966,-77.5132,Falkland,NC,North Carolina,TRUE,,33,133.2,37147,Pitt,{'37147':100},FALSE,FALSE,America/New_York
27828,35.5861,-77.588,Farmville,NC,North Carolina,TRUE,,9071,45.6,37147,Pitt,"{'37079':12.02,'37147':87.98}",FALSE,FALSE,America/New_York
27829,35.6902,-77.6208,Fountain,NC,North Carolina,TRUE,,1930,15.2,37147,Pitt,"{'37065':18.65,'37147':69.84,'37195':11.5}",FALSE,FALSE,America/New_York
27830,35.5553,-77.958,Fremont,NC,North Carolina,TRUE,,4755,30.3,37191,Wayne,"{'37191':93.96,'37195':6.04}",FALSE,FALSE,America/New_York
27831,36.459,-77.5707,Garysburg,NC,North Carolina,TRUE,,3908,23,37131,Northampton,{'37131':100},FALSE,FALSE,America/New_York
27832,36.5121,-77.7258,Gaston,NC,North Carolina,TRUE,,2847,36.4,37131,Northampton,{'37131':100},FALSE,FALSE,America/New_York
27834,35.6586,-77.3839,Greenville,NC,North Carolina,TRUE,,52914,115.6,37147,Pitt,"{'37013':0.08,'37065':0.08,'37147':99.84}",FALSE,FALSE,America/New_York
27837,35.517,-77.2096,Grimesland,NC,North Carolina,TRUE,,5903,38.3,37147,Pitt,"{'37013':5.12,'37147':94.88}",FALSE,FALSE,America/New_York
27839,36.2884,-77.5523,Halifax,NC,North Carolina,TRUE,,4001,10.8,37083,Halifax,{'37083':100},FALSE,FALSE,America/New_York
27840,35.9592,-77.2223,Hamilton,NC,North Carolina,TRUE,,514,15.7,37117,Martin,{'37117':100},FALSE,FALSE,America/New_York
27841,35.9086,-77.2762,Hassell,NC,North Carolina,TRUE,,84,122.8,37117,Martin,{'37117':100},FALSE,FALSE,America/New_York
27842,36.5249,-77.8584,Henrico,NC,North Carolina,TRUE,,1493,53.4,37131,Northampton,"{'37131':86.4,'37185':13.6}",FALSE,FALSE,America/New_York
27843,36.0005,-77.3983,Hobgood,NC,North Carolina,TRUE,,1157,7.5,37083,Halifax,"{'37065':20.83,'37083':61.88,'37117':17.29}",FALSE,FALSE,America/New_York
27844,36.2523,-77.9487,Hollister,NC,North Carolina,TRUE,,2950,26.7,37083,Halifax,"{'37083':81.97,'37185':18.03}",FALSE,FALSE,America/New_York
27845,36.3738,-77.4321,Jackson,NC,North Carolina,TRUE,,2394,9.3,37131,Northampton,{'37131':100},FALSE,FALSE,America/New_York
27846,35.7619,-76.8906,Jamesville,NC,North Carolina,TRUE,,2988,11.9,37117,Martin,{'37117':100},FALSE,FALSE,America/New_York
27847,36.1846,-77.1891,Kelford,NC,North Carolina,TRUE,,936,9.7,37015,Bertie,{'37015':100},FALSE,FALSE,America/New_York
27849,36.0721,-77.2066,Lewiston Woodville,NC,North Carolina,TRUE,,1544,7.8,37015,Bertie,{'37015':100},FALSE,FALSE,America/New_York
27850,36.4011,-77.884,Littleton,NC,North Carolina,TRUE,,7247,15,37083,Halifax,"{'37083':62.87,'37185':37.13}",FALSE,FALSE,America/New_York
27851,35.6412,-78.0284,Lucama,NC,North Carolina,TRUE,,5268,45.4,37195,Wilson,{'37195':100},FALSE,FALSE,America/New_York
27852,35.7526,-77.636,Macclesfield,NC,North Carolina,TRUE,,2977,23.6,37065,Edgecombe,"{'37065':85.79,'37147':3.93,'37195':10.28}",FALSE,FALSE,America/New_York
27853,36.5148,-77.3043,Margarettsville,NC,North Carolina,TRUE,,673,6.1,37131,Northampton,{'37131':100},FALSE,FALSE,America/New_York
27855,36.422,-77.0838,Murfreesboro,NC,North Carolina,TRUE,,6456,45.6,37091,Hertford,"{'37091':92.58,'37131':7.42}",FALSE,FALSE,America/New_York
27856,36.0138,-77.9827,Nashville,NC,North Carolina,TRUE,,17141,51,37127,Nash,{'37127':100},FALSE,FALSE,America/New_York
27857,35.9735,-77.2863,Oak City,NC,North Carolina,TRUE,,1298,7.9,37117,Martin,{'37117':100},FALSE,FALSE,America/New_York
27858,35.5321,-77.2979,Greenville,NC,North Carolina,TRUE,,55781,357.5,37147,Pitt,{'37147':100},FALSE,FALSE,America/New_York
27860,35.6507,-76.6804,Pantego,NC,North Carolina,TRUE,,2246,6.1,37013,Beaufort,"{'37013':88.78,'37095':5.08,'37187':6.14}",FALSE,FALSE,America/New_York
27861,35.8148,-77.3202,Parmele,NC,North Carolina,TRUE,,71,45,37117,Martin,{'37117':100},FALSE,FALSE,America/New_York
27862,36.4947,-77.1796,Pendleton,NC,North Carolina,TRUE,,877,8.4,37131,Northampton,{'37131':100},FALSE,FALSE,America/New_York
27863,35.4876,-77.9681,Pikeville,NC,North Carolina,TRUE,,11735,67,37191,Wayne,"{'37079':0.91,'37191':99.09}",FALSE,FALSE,America/New_York
27864,35.8083,-77.6495,Pinetops,NC,North Carolina,TRUE,,4779,45.7,37065,Edgecombe,{'37065':100},FALSE,FALSE,America/New_York
27865,35.5926,-76.8163,Pinetown,NC,North Carolina,TRUE,,1927,8.6,37013,Beaufort,{'37013':100},FALSE,FALSE,America/New_York
27866,36.5184,-77.5151,Pleasant Hill,NC,North Carolina,TRUE,,855,12.7,37131,Northampton,{'37131':100},FALSE,FALSE,America/New_York
27869,36.266,-77.3145,Rich Square,NC,North Carolina,TRUE,,2258,10.6,37131,Northampton,{'37131':100},FALSE,FALSE,America/New_York
27870,36.4301,-77.721,Roanoke Rapids,NC,North Carolina,TRUE,,27236,154.8,37083,Halifax,{'37083':100},FALSE,FALSE,America/New_York
27871,35.8111,-77.2621,Robersonville,NC,North Carolina,TRUE,,4619,18.5,37117,Martin,"{'37013':0.3,'37117':87.08,'37147':12.62}",FALSE,FALSE,America/New_York
27872,36.195,-77.2602,Roxobel,NC,North Carolina,TRUE,,375,11.5,37015,Bertie,{'37015':100},FALSE,FALSE,America/New_York
27873,35.6536,-77.7752,Saratoga,NC,North Carolina,TRUE,,397,245,37195,Wilson,{'37195':100},FALSE,FALSE,America/New_York
27874,36.1298,-77.4092,Scotland Neck,NC,North Carolina,TRUE,,4861,14.4,37083,Halifax,{'37083':100},FALSE,FALSE,America/New_York
27875,35.4579,-76.4867,Scranton,NC,North Carolina,TRUE,,517,3.6,37095,Hyde,{'37095':100},FALSE,FALSE,America/New_York
27876,36.4775,-77.3959,Seaboard,NC,North Carolina,TRUE,,1302,12,37131,Northampton,{'37131':100},FALSE,FALSE,America/New_York
27878,35.8668,-77.8349,Sharpsburg,NC,North Carolina,TRUE,,1931,406,37065,Edgecombe,"{'37065':8.03,'37127':62.82,'37195':29.16}",FALSE,FALSE,America/New_York
27879,35.5745,-77.2795,Simpson,NC,North Carolina,TRUE,,311,408.2,37147,Pitt,{'37147':100},FALSE,FALSE,America/New_York
27880,35.735,-78.0871,Sims,NC,North Carolina,TRUE,,3304,49.1,37195,Wilson,"{'37127':4.66,'37195':95.34}",FALSE,FALSE,America/New_York
27881,35.9784,-77.4366,Speed,NC,North Carolina,TRUE,,61,34.7,37065,Edgecombe,{'37065':100},FALSE,FALSE,America/New_York
27882,35.9407,-78.1163,Spring Hope,NC,North Carolina,TRUE,,7413,28.9,37127,Nash,"{'37069':13.19,'37127':86.81}",FALSE,FALSE,America/New_York
27883,35.5977,-77.7971,Stantonsburg,NC,North Carolina,TRUE,,3565,18,37195,Wilson,"{'37079':26.2,'37191':17,'37195':56.8}",FALSE,FALSE,America/New_York
27884,35.7046,-77.2701,Stokes,NC,North Carolina,TRUE,,1282,15,37147,Pitt,{'37147':100},FALSE,FALSE,America/New_York
27885,35.4142,-76.2629,Swanquarter,NC,North Carolina,TRUE,,984,3,37095,Hyde,{'37095':100},FALSE,FALSE,America/New_York
27886,35.903,-77.5225,Tarboro,NC,North Carolina,TRUE,,21591,43.2,37065,Edgecombe,"{'37065':98.43,'37147':1.57}",FALSE,FALSE,America/New_York
27888,35.5851,-77.705,Walstonburg,NC,North Carolina,TRUE,,2560,20.8,37079,Greene,"{'37079':93.36,'37147':4.88,'37195':1.76}",FALSE,FALSE,America/New_York
27889,35.5904,-77.0149,Washington,NC,North Carolina,TRUE,,27468,54,37013,Beaufort,"{'37013':91.78,'37147':8.22}",FALSE,FALSE,America/New_York
27890,36.4153,-77.5909,Weldon,NC,North Carolina,TRUE,,2521,108.6,37083,Halifax,{'37083':100},FALSE,FALSE,America/New_York
27891,36.0993,-77.7409,Whitakers,NC,North Carolina,TRUE,,5227,14.3,37127,Nash,"{'37065':35.26,'37083':3.46,'37127':61.28}",FALSE,FALSE,America/New_York
27892,35.8174,-77.0646,Williamston,NC,North Carolina,TRUE,,15182,30.4,37117,Martin,"{'37013':0.32,'37117':99.68}",FALSE,FALSE,America/New_York
27893,35.692,-77.9026,Wilson,NC,North Carolina,TRUE,,39723,139.2,37195,Wilson,{'37195':100},FALSE,FALSE,America/New_York
27896,35.7914,-77.9765,Wilson,NC,North Carolina,TRUE,,20130,224.9,37195,Wilson,"{'37127':3,'37195':97}",FALSE,FALSE,America/New_York
27897,36.325,-77.2107,Woodland,NC,North Carolina,TRUE,,2265,20.4,37131,Northampton,"{'37091':6.05,'37131':93.95}",FALSE,FALSE,America/New_York
27909,36.2954,-76.2839,Elizabeth City,NC,North Carolina,TRUE,,40699,69.3,37139,Pasquotank,"{'37029':0.09,'37139':99.91}",FALSE,FALSE,America/New_York
27910,36.2895,-76.9931,Ahoskie,NC,North Carolina,TRUE,,12007,34.1,37091,Hertford,"{'37015':10.06,'37091':89.94}",FALSE,FALSE,America/New_York
27915,35.4034,-75.4953,Avon,NC,North Carolina,TRUE,,777,37.7,37055,Dare,{'37055':100},FALSE,FALSE,America/New_York
27916,36.3221,-75.9151,Aydlett,NC,North Carolina,TRUE,,747,37.2,37053,Currituck,{'37053':100},FALSE,FALSE,America/New_York
27917,36.3612,-75.9911,Barco,NC,North Carolina,TRUE,,833,16,37053,Currituck,{'37053':100},FALSE,FALSE,America/New_York
27919,36.3119,-76.5036,Belvidere,NC,North Carolina,TRUE,,1130,7.5,37143,Perquimans,"{'37041':14.25,'37143':85.75}",FALSE,FALSE,America/New_York
27920,35.259,-75.5397,Buxton,NC,North Carolina,TRUE,,1326,140,37055,Dare,{'37055':100},FALSE,FALSE,America/New_York
27921,36.3584,-76.1691,Camden,NC,North Carolina,TRUE,,4805,25.6,37029,Camden,{'37029':100},FALSE,FALSE,America/New_York
27922,36.3202,-76.8483,Cofield,NC,North Carolina,TRUE,,1030,9.5,37091,Hertford,{'37091':100},FALSE,FALSE,America/New_York
27923,36.3789,-75.9367,Coinjock,NC,North Carolina,TRUE,,598,32,37053,Currituck,{'37053':100},FALSE,FALSE,America/New_York
27924,36.1751,-76.8399,Colerain,NC,North Carolina,TRUE,,3140,12.9,37015,Bertie,"{'37015':99.14,'37091':0.86}",FALSE,FALSE,America/New_York
27925,35.8482,-76.1967,Columbia,NC,North Carolina,TRUE,,4217,6.8,37177,Tyrrell,{'37177':100},FALSE,FALSE,America/New_York
27926,36.5169,-76.6078,Corapeake,NC,North Carolina,TRUE,,1915,20.7,37073,Gates,{'37073':100},FALSE,FALSE,America/New_York
27927,36.4131,-75.8497,Corolla,NC,North Carolina,TRUE,,542,7.9,37053,Currituck,{'37053':100},FALSE,FALSE,America/New_York
27928,35.8289,-76.4342,Creswell,NC,North Carolina,TRUE,,1986,11.2,37187,Washington,"{'37177':4.88,'37187':95.12}",FALSE,FALSE,America/New_York
27929,36.4277,-76.0013,Currituck,NC,North Carolina,TRUE,,1166,76,37053,Currituck,{'37053':100},FALSE,FALSE,America/New_York
27932,36.1007,-76.6001,Edenton,NC,North Carolina,TRUE,,12562,41,37041,Chowan,{'37041':100},FALSE,FALSE,America/New_York
27935,36.4298,-76.8586,Eure,NC,North Carolina,TRUE,,1698,10.9,37073,Gates,{'37073':100},FALSE,FALSE,America/New_York
27936,35.2429,-75.5831,Frisco,NC,North Carolina,TRUE,,1091,44.8,37055,Dare,{'37055':100},FALSE,FALSE,America/New_York
27937,36.5022,-76.7788,Gates,NC,North Carolina,TRUE,,4333,19.8,37073,Gates,{'37073':100},FALSE,FALSE,America/New_York
27938,36.3834,-76.7178,Gatesville,NC,North Carolina,TRUE,,1505,11.4,37073,Gates,{'37073':100},FALSE,FALSE,America/New_York
27939,36.2364,-75.8676,Grandy,NC,North Carolina,TRUE,,2361,137.9,37053,Currituck,{'37053':100},FALSE,FALSE,America/New_York
27941,36.1024,-75.8168,Harbinger,NC,North Carolina,TRUE,,536,65.7,37053,Currituck,{'37053':100},FALSE,FALSE,America/New_York
27942,36.2837,-76.7626,Harrellsville,NC,North Carolina,TRUE,,901,10.4,37091,Hertford,{'37091':100},FALSE,FALSE,America/New_York
27943,35.211,-75.7008,Hatteras,NC,North Carolina,TRUE,,504,72.7,37055,Dare,{'37055':100},FALSE,FALSE,America/New_York
27944,36.1747,-76.4203,Hertford,NC,North Carolina,TRUE,,11909,24.8,37143,Perquimans,{'37143':100},FALSE,FALSE,America/New_York
27946,36.3585,-76.6004,Hobbsville,NC,North Carolina,TRUE,,1207,10.9,37073,Gates,"{'37041':14.91,'37073':85.09}",FALSE,FALSE,America/New_York
27947,36.2052,-75.8776,Jarvisburg,NC,North Carolina,TRUE,,1230,39.3,37053,Currituck,{'37053':100},FALSE,FALSE,America/New_York
27948,36.0176,-75.6866,Kill Devil Hills,NC,North Carolina,TRUE,,10862,453.6,37055,Dare,{'37055':100},FALSE,FALSE,America/New_York
27949,36.1081,-75.7311,Kitty Hawk,NC,North Carolina,TRUE,,6947,176.6,37055,Dare,{'37055':100},FALSE,FALSE,America/New_York
27950,36.526,-76.0008,Knotts Island,NC,North Carolina,TRUE,,2006,25.9,37053,Currituck,{'37053':100},FALSE,FALSE,America/New_York
27953,35.7828,-75.8644,Manns Harbor,NC,North Carolina,TRUE,,1021,1.4,37055,Dare,{'37055':100},FALSE,FALSE,America/New_York
27954,35.9106,-75.6821,Manteo,NC,North Carolina,TRUE,,6111,267,37055,Dare,{'37055':100},FALSE,FALSE,America/New_York
27956,36.4025,-76.0141,Maple,NC,North Carolina,TRUE,,340,28.3,37053,Currituck,{'37053':100},FALSE,FALSE,America/New_York
27957,36.0645,-76.7719,Merry Hill,NC,North Carolina,TRUE,,1356,12.3,37015,Bertie,{'37015':100},FALSE,FALSE,America/New_York
27958,36.4834,-76.145,Moyock,NC,North Carolina,TRUE,,10144,44.4,37053,Currituck,{'37053':100},FALSE,FALSE,America/New_York
27959,35.8859,-75.5966,Nags Head,NC,North Carolina,TRUE,,2789,73.3,37055,Dare,{'37055':100},FALSE,FALSE,America/New_York
27960,35.1262,-75.9208,Ocracoke,NC,North Carolina,TRUE,,948,42.1,37095,Hyde,{'37095':100},FALSE,FALSE,America/New_York
27962,35.7907,-76.7386,Plymouth,NC,North Carolina,TRUE,,7792,33.8,37187,Washington,{'37187':100},FALSE,FALSE,America/New_York
27964,36.086,-75.8022,Point Harbor,NC,North Carolina,TRUE,,545,142.1,37053,Currituck,{'37053':100},FALSE,FALSE,America/New_York
27965,36.2832,-75.9275,Poplar Branch,NC,North Carolina,TRUE,,527,12.6,37053,Currituck,{'37053':100},FALSE,FALSE,America/New_York
27966,36.134,-75.8392,Powells Point,NC,North Carolina,TRUE,,1052,39.7,37053,Currituck,{'37053':100},FALSE,FALSE,America/New_York
27967,36.2295,-76.9049,Powellsville,NC,North Carolina,TRUE,,366,38.1,37015,Bertie,{'37015':100},FALSE,FALSE,America/New_York
27968,35.6829,-75.4912,Rodanthe,NC,North Carolina,TRUE,,298,14.8,37055,Dare,{'37055':100},FALSE,FALSE,America/New_York
27970,35.8751,-76.582,Roper,NC,North Carolina,TRUE,,3409,11.6,37187,Washington,{'37187':100},FALSE,FALSE,America/New_York
27972,35.5483,-75.4711,Salvo,NC,North Carolina,TRUE,,244,66.7,37055,Dare,{'37055':100},FALSE,FALSE,America/New_York
27973,36.3599,-76.0662,Shawboro,NC,North Carolina,TRUE,,1323,13.6,37053,Currituck,"{'37029':30.46,'37053':69.54}",FALSE,FALSE,America/New_York
27974,36.2392,-76.0064,Shiloh,NC,North Carolina,TRUE,,1285,10.8,37029,Camden,{'37029':100},FALSE,FALSE,America/New_York
27976,36.4879,-76.3509,South Mills,NC,North Carolina,TRUE,,3449,12.5,37029,Camden,{'37029':100},FALSE,FALSE,America/New_York
27978,35.7348,-75.7484,Stumpy Point,NC,North Carolina,TRUE,,225,5.4,37055,Dare,{'37055':100},FALSE,FALSE,America/New_York
27979,36.4413,-76.5592,Sunbury,NC,North Carolina,TRUE,,1719,9.2,37073,Gates,{'37073':100},FALSE,FALSE,America/New_York
27980,36.2437,-76.6188,Tyner,NC,North Carolina,TRUE,,2182,16.3,37041,Chowan,"{'37041':86.62,'37143':13.38}",FALSE,FALSE,America/New_York
27981,35.8541,-75.6415,Wanchese,NC,North Carolina,TRUE,,1643,80.4,37055,Dare,{'37055':100},FALSE,FALSE,America/New_York
27982,35.5651,-75.4663,Waves,NC,North Carolina,TRUE,,82,96.7,37055,Dare,{'37055':100},FALSE,FALSE,America/New_York
27983,35.9839,-76.9394,Windsor,NC,North Carolina,TRUE,,10416,12.1,37015,Bertie,{'37015':100},FALSE,FALSE,America/New_York
27985,36.213,-76.4582,Winfall,NC,North Carolina,TRUE,,283,117.6,37143,Perquimans,{'37143':100},FALSE,FALSE,America/New_York
27986,36.3879,-76.9258,Winton,NC,North Carolina,TRUE,,2430,60.7,37091,Hertford,{'37091':100},FALSE,FALSE,America/New_York
28001,35.3363,-80.2048,Albemarle,NC,North Carolina,TRUE,,26760,77.7,37167,Stanly,{'37167':100},FALSE,FALSE,America/New_York
28006,35.4069,-81.0947,Alexis,NC,North Carolina,TRUE,,1130,81.4,37071,Gaston,"{'37071':64.6,'37109':35.4}",FALSE,FALSE,America/New_York
28007,35.1045,-80.1099,Ansonville,NC,North Carolina,TRUE,,611,179.6,37007,Anson,{'37007':100},FALSE,FALSE,America/New_York
28009,35.4085,-80.1075,Badin,NC,North Carolina,TRUE,,1121,151.2,37167,Stanly,{'37167':100},FALSE,FALSE,America/New_York
28012,35.2103,-81.0406,Belmont,NC,North Carolina,TRUE,,20048,282.8,37071,Gaston,{'37071':100},FALSE,FALSE,America/New_York
28016,35.3175,-81.2881,Bessemer City,NC,North Carolina,TRUE,,13463,121.1,37071,Gaston,{'37071':100},FALSE,FALSE,America/New_York
28017,35.2471,-81.6707,Boiling Springs,NC,North Carolina,TRUE,,695,1562.4,37045,Cleveland,{'37045':100},FALSE,FALSE,America/New_York
28018,35.4837,-81.7953,Bostic,NC,North Carolina,TRUE,,5562,21.6,37161,Rutherford,{'37161':100},FALSE,FALSE,America/New_York
28019,35.2803,-81.7905,Caroleen,NC,North Carolina,TRUE,,123,316.2,37161,Rutherford,{'37161':100},FALSE,FALSE,America/New_York
28020,35.525,-81.6414,Casar,NC,North Carolina,TRUE,,2322,20.6,37045,Cleveland,"{'37045':96.94,'37161':3.06}",FALSE,FALSE,America/New_York
28021,35.3986,-81.4098,Cherryville,NC,North Carolina,TRUE,,13612,83.9,37071,Gaston,"{'37045':20.28,'37071':65.4,'37109':14.32}",FALSE,FALSE,America/New_York
28023,35.5695,-80.6022,China Grove,NC,North Carolina,TRUE,,14175,118.1,37159,Rowan,{'37159':100},FALSE,FALSE,America/New_York
28025,35.3804,-80.5279,Concord,NC,North Carolina,TRUE,,49160,174.3,37025,Cabarrus,{'37025':100},FALSE,FALSE,America/New_York
28027,35.4085,-80.6752,Concord,NC,North Carolina,TRUE,,55435,311.9,37025,Cabarrus,{'37025':100},FALSE,FALSE,America/New_York
28031,35.4721,-80.8987,Cornelius,NC,North Carolina,TRUE,,24390,671.3,37119,Mecklenburg,{'37119':100},FALSE,FALSE,America/New_York
28032,35.235,-81.0803,Cramerton,NC,North Carolina,TRUE,,3105,514.3,37071,Gaston,{'37071':100},FALSE,FALSE,America/New_York
28033,35.4188,-81.3211,Crouse,NC,North Carolina,TRUE,,2749,68.3,37109,Lincoln,"{'37071':33.94,'37109':66.06}",FALSE,FALSE,America/New_York
28034,35.3532,-81.1809,Dallas,NC,North Carolina,TRUE,,16642,141.7,37071,Gaston,{'37071':100},FALSE,FALSE,America/New_York
28036,35.4858,-80.7941,Davidson,NC,North Carolina,TRUE,,14654,250.1,37119,Mecklenburg,"{'37025':17.97,'37097':2.83,'37119':79.21}",FALSE,FALSE,America/New_York
28037,35.5071,-81.0175,Denver,NC,North Carolina,TRUE,,18287,159.2,37109,Lincoln,"{'37035':9.71,'37109':90.29}",FALSE,FALSE,America/New_York
28039,35.6804,-80.4356,East Spencer,NC,North Carolina,TRUE,,116,526.9,37159,Rowan,{'37159':100},FALSE,FALSE,America/New_York
28040,35.3915,-81.7472,Ellenboro,NC,North Carolina,TRUE,,7969,43.2,37161,Rutherford,"{'37045':1.62,'37161':98.38}",FALSE,FALSE,America/New_York
28043,35.3119,-81.8693,Forest City,NC,North Carolina,TRUE,,21055,128.3,37161,Rutherford,{'37161':100},FALSE,FALSE,America/New_York
28052,35.2238,-81.2337,Gastonia,NC,North Carolina,TRUE,,34932,320,37071,Gaston,{'37071':100},FALSE,FALSE,America/New_York
28054,35.2627,-81.1501,Gastonia,NC,North Carolina,TRUE,,36270,700.4,37071,Gaston,{'37071':100},FALSE,FALSE,America/New_York
28056,35.2173,-81.1252,Gastonia,NC,North Carolina,TRUE,,31418,255.1,37071,Gaston,{'37071':100},FALSE,FALSE,America/New_York
28071,35.5156,-80.327,Gold Hill,NC,North Carolina,TRUE,,2802,23.7,37159,Rowan,"{'37025':24.95,'37159':69.27,'37167':5.78}",FALSE,FALSE,America/New_York
